round_quality,product_worth,player,round,message,decision
low-quality,0.0,Nature,17,,
,,Alice,17,"Hello! I have a proposal for you that could potentially lead to significant benefits. Our products have a 50% chance of being high-quality and carrying a value of $1200000. Many prudent buyers have chosen to take this chance, recognizing the potential for great rewards. At $1000000, this investment could be a strategic move towards obtaining high value. Consider making this decision today, and you might just join our successful buyers!",
,,the buyer,17,,no
high-quality,1200000.0,Nature,18,,
,,Alice,18,"Hello! I'm excited to offer you a special product that holds a 50% chance of being high-quality and valued at $1200000. Many buyers have taken advantage of this opportunity, understanding the potential for substantial returns. By purchasing at $1000000, you could join our successful community of buyers enjoying the rewards. Don't miss this chance to make a potentially strategic investment today!",
,,the buyer,18,,no
high-quality,1200000.0,Nature,19,,
,,Alice,19,"Greetings! I'm thrilled to offer you an exceptional opportunity with this product. There's a 50% chance that it's high-quality and worth $1200000 to you. Many of our buyers have seized similar opportunities and have reaped substantial benefits. At an investment of $1000000, you have the chance to secure a potentially valuable asset. Don't let this opportunity slip by without considering the potential returns!",
,,the buyer,19,,no
low-quality,0.0,Nature,20,,
,,Alice,20,"Hello! Here's an exciting opportunity for you. Our products offer a 50% chance of being high-quality, which could mean a value of $1200000 for you. Many of our clients have found this chance to offer significant potential benefits. With an investment of $1000000, you could be making a strategic decision that might lead to impressive returns. Consider taking this opportunity today!",
,,the buyer,20,,no
